partition,seed,scenario,method,rawAlertEvents,mergedIncidents,truePositiveIncidents,falsePositiveIncidents,truthIncidents,detectedTruthIncidents,incidentRecall,incidentPrecision,falseAlertsPerOperatingDay,operatingSeconds,meanDetectionDelaySeconds,forecastMAE,intervalCoverage,intervalMeanWidth,thresholdPolicy,forecastMethod,persistenceMAE,evaluatedForecasts,intervalCount,precision,recall,elapsedSeconds,rowsPerSecond,llmCalls,llmCostUSD
final,211,benign_repetition,persistence,0,0,0,0,0,0,,,0.0,9360,,0.49662953084578715,0.8782051282051282,1.9929594634200452,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,211,benign_repetition,seasonal_12,0,0,0,0,0,0,,,0.0,9360,,0.3985212554615082,0.9230769230769231,1.8166993329528702,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,211,benign_repetition,robust_prefix,0,0,0,0,0,0,,,0.0,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,benign_repetition,isolation_forest_prefix,2,2,0,2,0,0,,0.0,18.46153846153846,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,benign_repetition,eidos_none,0,0,0,0,0,0,,,0.0,9360,,0.4858831435264062,0.8782051282051282,1.9979475735323469,,,0.4966295308457873,156.0,156.0,,,8.875,20.281690140845072,0.0,0.0
final,211,benign_repetition,eidos_multiscale,0,0,0,0,0,0,,,0.0,9360,,0.47726298586409655,0.8974358974358975,1.9430095920565258,,,0.4966295308457873,156.0,156.0,,,3.9219999999995707,45.89495155533394,0.0,0.0
final,211,benign_repetition,eidos_regulation,0,0,0,0,0,0,,,0.0,9360,,0.48575877950011676,0.8782051282051282,1.998199305340804,,,0.4966295308457873,156.0,156.0,,,7.686999999999898,23.416157148432728,0.0,0.0
final,211,benign_repetition,eidos_adapt_all,0,0,0,0,0,0,,,0.0,9360,,0.4858831435264062,0.8782051282051282,1.9979475735323469,,,0.4966295308457873,156.0,156.0,,,4.046999999999571,44.47739065975268,0.0,0.0
final,211,harmful_repetition,persistence,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6440793285640602,0.8397435897435898,2.0038684848389647,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,211,harmful_repetition,seasonal_12,24,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,4.951476055097166,0.782051282051282,1.8566092697171983,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,211,harmful_repetition,robust_prefix,12,3,3,0,3,3,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,harmful_repetition,isolation_forest_prefix,2,2,0,2,3,0,0.0,0.0,18.46153846153846,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,harmful_repetition,eidos_none,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6440793285640602,0.8397435897435898,2.009505603222943,,,1.6440793285640602,156.0,156.0,,,5.094000000000051,35.33568904593604,0.0,0.0
final,211,harmful_repetition,eidos_multiscale,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.652601650869495,0.8461538461538461,1.9768649842004753,,,1.6440793285640602,156.0,156.0,,,4.078000000000429,44.13928396272218,0.0,0.0
final,211,harmful_repetition,eidos_regulation,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6440793285640602,0.8397435897435898,2.009505603222943,,,1.6440793285640602,156.0,156.0,,,6.125,29.387755102040817,0.0,0.0
final,211,harmful_repetition,eidos_adapt_all,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6440793285640602,0.8653846153846154,2.173249867760006,,,1.6440793285640602,156.0,156.0,,,4.219000000000051,42.664138421426365,0.0,0.0
final,211,isolated_spike,persistence,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.0094500436662999,0.8653846153846154,1.9966694924206694,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,211,isolated_spike,seasonal_12,2,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,0.911341768282021,0.9102564102564102,1.8212047527286104,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,211,isolated_spike,robust_prefix,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,isolated_spike,isolation_forest_prefix,2,2,0,2,1,0,0.0,0.0,18.46153846153846,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,isolated_spike,eidos_none,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.0073545632773204,0.8589743589743589,1.9986755670142269,,,1.0094500436662999,156.0,156.0,,,4.938000000000102,36.45200486026656,0.0,0.0
final,211,isolated_spike,eidos_multiscale,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.7329512746650028,0.8974358974358975,1.9411329873427343,,,1.0094500436662999,156.0,156.0,,,5.0,36.0,0.0,0.0
final,211,isolated_spike,eidos_regulation,4,3,1,2,1,1,1.0,0.3333333333333333,18.46153846153846,9360,0.0,1.1540721966307497,0.8076923076923077,2.233613038120681,,,1.0094500436662999,156.0,156.0,,,9.421000000000276,19.10625199023402,0.0,0.0
final,211,isolated_spike,eidos_adapt_all,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.0069056552688436,0.8717948717948718,2.067438559114697,,,1.0094500436662999,156.0,156.0,,,5.17200000000048,34.80278422273459,0.0,0.0
final,211,slow_drift,persistence,0,0,0,0,1,0,0.0,,0.0,9360,,0.5140116250432465,0.8846153846153846,2.101457063986674,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,211,slow_drift,seasonal_12,42,3,2,1,1,1,1.0,0.6666666666666666,9.23076923076923,9360,0.0,1.4033159641582673,0.6217948717948718,2.473211214519392,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,211,slow_drift,robust_prefix,95,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,slow_drift,isolation_forest_prefix,1,1,0,1,1,0,0.0,0.0,9.23076923076923,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,slow_drift,eidos_none,0,0,0,0,1,0,0.0,,0.0,9360,,0.514011625043247,0.8846153846153846,2.1059002681113355,,,0.514011625043247,156.0,156.0,,,4.842999999999847,37.16704521990619,0.0,0.0
final,211,slow_drift,eidos_multiscale,0,0,0,0,1,0,0.0,,0.0,9360,,0.5331419087782447,0.8589743589743589,2.080265700203186,,,0.514011625043247,156.0,156.0,,,4.186999999999898,42.99020778600534,0.0,0.0
final,211,slow_drift,eidos_regulation,0,0,0,0,1,0,0.0,,0.0,9360,,0.514011625043247,0.8846153846153846,2.1059002681113355,,,0.514011625043247,156.0,156.0,,,6.438000000000102,27.95899347623441,0.0,0.0
final,211,slow_drift,eidos_adapt_all,0,0,0,0,1,0,0.0,,0.0,9360,,0.514011625043247,0.8846153846153846,2.1059002681113355,,,0.514011625043247,156.0,156.0,,,2.7039999999997235,66.56804733728491,0.0,0.0
final,211,regime_shift,persistence,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5703318555780265,0.8717948717948718,1.9948950522494096,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,211,regime_shift,seasonal_12,12,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.302853667913912,0.8525641025641025,1.82254404723496,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,211,regime_shift,robust_prefix,90,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,regime_shift,isolation_forest_prefix,2,2,0,2,1,0,0.0,0.0,18.46153846153846,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,211,regime_shift,eidos_none,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5703318555780268,0.8717948717948718,1.9995243476951354,,,0.5703318555780268,156.0,156.0,,,2.9849999999996726,60.30150753769506,0.0,0.0
final,211,regime_shift,eidos_multiscale,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.59212164449788,0.8717948717948718,1.9805201448809509,,,0.5703318555780268,156.0,156.0,,,2.6719999999995707,67.36526946108867,0.0,0.0
