blind_id,receipt,source_file,drive_file_id,fetched_title,title_match,file_size_bytes,downloaded_byte_sha256,lf_normalized_sha256,canonical_json_sha256,locked_raw_sha256,locked_sanitized_sha256,locked_raw_hash_matches_downloaded_bytes,locked_raw_hash_matches_canonical_json
H045,normal,engine_card_029.json,1Iv-9hVY_mH7xKDQyr0WPEUiFcgxdavix,engine_card_029.json,True,5202,07578cca0a72fd99af709f60edd26e7b6a30aea3ae66485cc201f98f5d65d493,9fb41831ad89c42c8f6f125408f149d38b3cb8d2efafba8291da1236d96236e3,0d76ec92323b045db4dfb3300a6327a8191d418508a749acf90412fb5dfd74af,b6ecaf0373efeb74441e5ab33ef8731e0598efbf8f7df94e15a9ccd07da00afa,2c87961d43a26620778ca8ed9614143bbeb0406b25a40a1df80c65e725db7c9c,False,False
H046,normal,engine_card_051.json,1E_kBHG8OwmSigszP7PgL8iKTSxGxisUo,engine_card_051.json,True,5201,4b9ec47fd043218b483cda3a7db4969e0fbb00abcf590fabb7fb22073d409d9d,2a556e800311982b923b5b07e83c516c322092e0906b57571561e613ce1235e5,c7e7d2eed7ac89cd1f45f5ce5f1fdad78b70754defd7a93f575e704fb831a106,fe99c225b2084724689b46c74bacb55ead55b5a838902f0f023a52060ac5f25e,924469454dcd3d7785a4a2085ef19e68cc53ee8919fc8a22da43d4490b8dd85d,False,False
H047,natural,engine_card_037.json,1SHvN5sK8P6xnoggh1oWtzZuXIGQOUW_Y,engine_card_037.json,True,5195,9c3ea970095b0184a2722851625684627f9660b858bb6c6d288ad5ffcb8046a3,2d6a7add23191efce8b4a671d4b48500a1158a8a9c9becebdf052a4d59ebea20,d7fef9f30b67bc1ef025605f70b82b401240f1097da5da9d2997706a1192a76c,96cf3e8e8f48fa083e25e118cb3844ffbfe83583137a89aac7304a3ebdc56a56,b66118decdaea093aaf718220ccfe89340f4c86a51ab2e6e1d14677a1a2d8c15,False,False
H048,natural,engine_card_053.json,1LRUhooK9vi_KfGcyxwDuTLUwbxme9txs,engine_card_053.json,True,5169,2cb109088538e1f3631cd3d3fab9d49a560d38630ff36b35080f248f23a281c0,0bbdb0cf20e5f62642d2e6a258a589e48dc4a8624771c54acd8d2972c4bd6c7f,5647ec3a1ab20b9ae044c7b7723ca632a52667e4a913cbc64ae4b84b885dd094,bdcf0dbce96ab98ec0f1c3439a2cad8213e624ccaaf9eea45733abcdcb00c544,f41923d71f8799f18a62194aa49bf9431443cbf04cb7eba516e12455adedd492,False,False
H049,natural,engine_card_011.json,1gkcDxvSVu_lWWYIs9-Od3i0auU-NSYg4,engine_card_011.json,True,5199,5f96d3b0648e108c85af9b5f6841f60c29f746ce0a48df5245ab59eeb34efa8a,a5a30d5aee6c52fb86bd2289dcc535b9f9dde9149bd97a0c9bfd6b697b0b4209,49e129229b45535c711a3745538db56f06fb435034680b5405b8c6bf214baf72,a305f009b80248a07a5726302fc7375a3184980da5c3ee83b5e7d9179d145653,b5a0e14a7e7fa73ba01b5426b12d3974ea586eb7c29494e1eddf72316c9eab4f,False,False
H050,normal,engine_card_044.json,174scWTglTImUQnshh_EuV_ZCLeQRPmeH,engine_card_044.json,True,5206,de3b72a07c68927ed354442c207a4af6d24c849cd86f27fc48f95453a9da7519,5311dc4e3f929bfc66c41a7859929715af710685563a59e7b0bd9dc404a38f5e,5d0be7a218632fb4c85f8ce84afdff8f7bb94969e6eb2a668761d6b7498808e8,81a21fb18ffda3d7d77386817284f0f7ff4ab6a18c5516942c908e8d260c65cc,0c18a15018ab6fe7d04556db1f937931266e90bf1067443d697998b121c7b003,False,False
H051,normal,confirmed_event_006.json,1y5-eegkthz0ypYI36UL6M0F5eDKNmeOZ,confirmed_event_006.json,True,551,e31f71231fe781a832574af2786a83ebc4e47298d6a5fe10664c4dc2a18c3160,49b6a86b42ecc9e76e5930fd7fa5c516c70840cb3b403dd14cf7788aca0ed1a3,d4632aa881ba0a5a5ca61c8dd3349e815b77bcd9353e893998f53f87459f116a,919671bf23a0e4474b78368f019bc2c8fcc099befe2de698c6bf41dd66d27156,a05b34b6f31018d2f9bc7b527bc7e0c7d6c1d42fe9ff508dda00fb9d548f2b14,False,False
H052,normal,engine_card_023.json,1PHzQSbQR5ONUwYRadqDdXVU5VFn-kdiN,engine_card_023.json,True,5200,67734cb95ab098072691ad7f5c150f1127ce261c82521c6eeb17afdd455e959f,dc72675cb92954a5a64f09d379f67229c467398a6b85109858ee4baecf1da420,b6bf6ef97e2814ad44d74269a1b9b7d0c9ba67f9e27f3311e4aaa0aeeb23eb63,338b0ff615a77152d905e3c7ee79a899099666600ef9912467af28bf46b821ba,2b6d79388ba3086cfb9bd76487648611301133549b98844e0ac52c95880cea92,False,False
H053,natural,confirmed_event_014.json,1kmXOXkNx4J6sW5BrhMly5WwJqLr0VqNk,confirmed_event_014.json,True,557,d708a4317a9f2a40bbe49b2d5f9b5127e84e46bce6fb2fc0cf7f46564280f0e8,5d524b796acefd686074c8a29b94ed829095feb48c4ae69b4ee2426a6bc730a8,1bbf33e5f23bc707c3bea27d725d72e0c66f9374b9b92d92f95ac8ff2191c938,d206ef1ba811d58e990b0a745c5922acd3324b626a6f97c4464466330076a92d,31e131eb8e27c6427ecba54c5e035ecf7d6188d3a06a327ad118c466c98632cd,False,False
H054,natural,engine_card_034.json,1_JllWXt4fEn-CeMQBRCmkvyMvJRbDDQ3,engine_card_034.json,True,5202,b128d5b018d35ad97a43b9848f6236d36a82c0dcb52ede4e9f2348b8d1ba157a,ed7ab1076a6c760b8146ecb4cc119c5075eb9c1f2a98c61b64799df5e226b9d8,2bf5bbb84c8a4834496e7f2575567ca6cde72829dca9d3f3f3acbee5aacce627,3ce4a357a8fb7095783612684ff4e0eba565bb2a19754a18a74e1404a5f9eb4e,7f606077d075392065fe12751cf867fe344b5613ed4acb388ff7b6f1ac50ea5e,False,False
H055,natural,engine_card_024.json,1z-rlw6f95zQxYuOIYsMq0Big34N8iZpF,engine_card_024.json,True,5204,67f858f970599e6d688a1bb7a36f08131b2593e6e1cc652f4aa78df73de16125,a7d294418643611ec7e791154931430c935a5900a2b8bc45b70233595454c32a,64b7a256af1ac86b03375ba97e051d1d5ff8b9e028788ceb33d190e46aa82e56,ed598e29e2ef409539b67825648cecd006cb22a104687a69991f74778586329f,f1ac1ee724893d0cac2f79b82d4b6895de9fa8318429bb500f7fc9e1a908ec26,False,False
H056,natural,confirmed_event_018.json,1xZ15MvQGfO9ibHtPxtHjaZ4zGOpalBlU,confirmed_event_018.json,True,604,52d1eac9d50a0d54ceb585435976dd84bc9798e20cf9f4ac35f866031cda0a12,c166a48123f9fd00caccc7e4914a37b605d60c0b8e671cd0081e210199a9da08,29f7bf470424e340699f28fef0d6fb0d8bfb9fa2c90c73f1ec55a9de8ddd867d,73190830414f15fe44a1b3d21ebb58d0d0bcd8a0185c9932e45d1e93782bed09,9221bc8ed1534e94d2f190bdcfd3719edd82d6ed1fb6c67532de0430248b5dda,False,False
H057,normal,confirmed_event_010.json,1haAkyGiEW2dTpIFTcodFvT5VQtbmqBpK,confirmed_event_010.json,True,604,d0de3b2a434c2bd454a28ae23ccc35c5ace174750e09e0dffdd25b798031c4a4,51fddba36963fdae63ceb8bd4cb532623568d6f39d67bbd867478d407a8b3e29,77870978bca69fbfd7d5b707ea12897a3ab4570bbf6e485b5bf7d429bda5caae,90813586e0ac793420cb97768448c4cf3e7649240a999cf3778280747260f62c,901f98c3830a8599663ee9783c62ecd47fa0366cd956047612379d7b0e2c2d09,False,False
H058,natural,engine_card_048.json,1YDh9jGIIJ64LS3qcB378MrXLCdvCf8m2,engine_card_048.json,True,5201,7e0683d57d7612bae1c87d575d87c8a9f6ebd12f8a62ea25845d9e8ba21f209b,91e861d835ac03bc7515927dd8b1a6fe6fc7e6a4407341edd9a67f16fed2c982,cefab69b58b84d0ea468a46572fa7cdfbcdf253098566a0591f1cb5be4b4c1ae,5f404587bc1d0c35a8f956e2b0912b9307d2e4daac7c6ff8668998bff0b7ffde,12747364b31f2ccade7f9f73ca2392fffe6a09b84cec65c37953f91fb6b1b316,False,False
H059,normal,engine_card_042.json,1QJA5zbiXd9HBtWrsOEXQlxB-79QzaeWl,engine_card_042.json,True,5198,9601935298f2f5daa32b1d23110ffc252535effaafa7a12dc910868534b10c77,77aeb99cc5a0b93944c75c191cad6dc7ef78b4e8447f2c6f8c9113085611e7bf,c30e64e3aec79614da24785e35d34eeadc3ba3ae9f74035d63181f9ae5671376,14f30fbc3e53a31d8b120ba5fe69cfa4ecc22961b13abac51a69f61464b98acb,64bccf00997964088648baf0441c3870912434726fbfd6886e45f59a323f5a5e,False,False
H060,normal,engine_card_024.json,1kRQXbWbXfhFDz6G54uBgZDMZEMHdHNk3,engine_card_024.json,True,5197,77d40185a41d23bf3f1d92229f4145e40b58cb328713b801cc029b3eed9c650a,553bb79e28bcf0d76e799450708e3ab7f48441e8c4b48dc3323452ff1d6700f1,9278104ea4bea3cd3c2919a5706475b18311bdd473755b31692e9fb95f43383c,66e518e25e13fa3a5ec939f16ccf77c9336bfa809e0449ce857cae86afa03a0e,a9c9af43ede4dc234ab752482b363d517e3f93a218a56a0247500cdcaaf364dc,False,False
H061,normal,engine_card_055.json,1zSsoW7ePoS3PU25HgHu5VAjA4mWlXvA5,engine_card_055.json,True,5199,977428cabebaa648606d5c32b499ed0da687edf0a2063ac1df5bd795e56d8706,bf73a8bfdbf547a0b8ac3994c0e99e37575197abaf6896d1da14860805e10426,3faffa7eca716d24da1cb715d48c3b73e06329b457e36a0505e09b200ba45eeb,5e3cfcd4ff015865d39a3f5c48c009c43b91ffbd3bf592d5c0e70e5d6bef4227,96377ea06e7a4aba65ac3a0e12e2278b8284723e5cbb1d5af282b12a1c49edda,False,False
H062,normal,engine_card_007.json,17UP4_fcht8K2vRUwJin5uxS9jxK9UCBy,engine_card_007.json,True,5213,dac98e194c66bf764541b43d96742081424d85d6916cf1ad7806cf2e83e074dc,446cc24b1c0e6c3d45fd78955f5a9393e0ff1c782ed47bc6079b1ab20f13bda6,5a25ecc73b67ce58f22e77a0534c9f3cb5af6ebe51ffb507230eed205bbedfe3,eb41b677b837ac9ca557a83b54fa19a3de115b796a7aa10f48698470bf1e647e,475a025c8dba7a15ea2231a82d760058796053f3ccb34851d320d8210866dfd5,False,False
H063,natural,confirmed_event_008.json,1HA5Cc4p9H7haZsuMKP6rM1KgvjUv0_LD,confirmed_event_008.json,True,530,f45f690230e1149731d2fe0ea7cea97b1ed00b0fed2459675926c0a8abdc44c4,1a9360258f8da823db68398887947175b2b2685d954a53f1fdf5512b81faeea8,259675530bb14aa761cad8188add60ac6498f4a9d8a79c1d15530125f11319f9,5cc02893e2f242af8d272650e59997eca45e6530e5b6d84e974f292efa8b3499,c76e8e650faa15dd58c9657f195d0744bcd5f1508b19ba908691fdd92a52b01f,False,False
H064,normal,engine_card_013.json,1T74gmuON5bQGYLQUqMHS4FtPjKjQI5cz,engine_card_013.json,True,5201,3ac86394f597e370989b826cc5f4297034cdd822811d7018468173804a04ba08,e9834afa15c6154ba10cfd437387bee0f1f38e2efccede0b7b40a6adad9d379b,023b775fdc35fbd77bbc08ae1934cdfefccc8abf89fe9b122dc03ddc1b2cea04,6a900c897148ca11ed4a148d742d5ee15ce8dd111d69fe17da299a13e0bc0522,386c4ef240562c9187d911a195254e063f47b0d35c5f300d749a7cb3ccb5ef1a,False,False
H065,normal,engine_card_063.json,1uiSGivdQdpGshKJpGM8Ii_7bqqcQ_bg7,engine_card_063.json,True,5196,d3ea67918a00745b2d114e3385730d0b1b9592b323f8bf5da829181a49f610fa,f5cc8beb2609f54028bcd4419ce25cee68151e33da594226bf357198cdc9a7bb,a1e8db88d49259645b550594dd65da6c05b46438e8eb1c0f71c05be81f864a7e,912cb84f03fea2e29d194b5fa3734268b9efa408fca32e7874e4c9cf17d8d60a,6ecff3163ee808d8611cff27adc570b9ba2ae69977352d7176cbc0fa70b91785,False,False
H066,normal,engine_card_006.json,1lbKLcRoPh3rCfkAryGP6M8CUtWGmwTL_,engine_card_006.json,True,5200,cf183c9a1894f2e15af5f285ed3961d1b91562eda46c8c620b3e185c872ddfcd,292567ec8703c325d396714cba738db1661570bce2d94787fce4e02c60c6b05f,0c72cd47447925085123095d4c7c9e3b6b83d488b08b7e6b86afc3ed3faf2804,769467f11c9a933de090ebfc570e0a63de4d050e09b8f5192cc73e8278d3bb04,58d5c34ce65a9398702c72a291ff906a970111373035b74c2e65e70789969df7,False,False
H067,normal,engine_card_034.json,10VzqJjgYmA1YKJEtcjlrvg2omhgk8U4n,engine_card_034.json,True,5199,c9d41f0b576ba63280123f06c4eacc06944cb5ab5836e292c8f5c534f242f866,0cea5b7fb90d401ce9063fb32f8892da02a7c05e248f0a2f66f63a7dbe5d460e,1b6abcdcf955da731731d6a42b10822ba6d11d91d3e6df3ce4408283755919c7,1ea7f20742720704aedb661826a193f8e1073fdb47d29ea923d4b068bbcf5c4f,62c0feb3cf6e54b9b69befc761e79768d9e01c4fa84b12fca9ac8b21362d294e,False,False
H068,natural,engine_card_020.json,1CGbc50ZZO7G1ghqFXbdWyBYqxr2f9kl0,engine_card_020.json,True,5199,418bc80e5af963d40b9a73e2411ef0266e594ff21712976059ab52b914f21b27,f8b5a42517139aad23d193e8729d58d34da3d879ed6a6640cdb5dc6e92a8bdba,a7be7ba8efcd27f879c83463192236dba78bf5c45b498f63d15bfd19c59db1c9,f28e099a40594e4cfc61e1d19207480503bc8a47dcfc5c646294bf33b756cb6c,79e8af01a55f20a1bd62ebad4369134a56230279751b015df14aa45b9a7403bf,False,False
H069,normal,engine_card_057.json,1_TAXi1Dcqj5v3Z_0VJXCiXfwHmIIx-7P,engine_card_057.json,True,5186,f1ef84117238176c3d4e7d3896c78a36ca0d0dade8d321a270f3a5088dcaebae,c3a23c489f47d933dbf0e7c3a9490f5859cb5b4bc0228d6586d6169e0030ce28,953549aa6529b5e10c84ca77dc97941fd5d2b29ed8befaa9c94b99df5814da67,6f9c084a30b4a953d6f7c2fa5f2fc960a3ebe3113b4f8f877304e7a19d5289d4,487f311a7e1903a62da803c3414454f26664f81df3851f57bfc891559f1be82c,False,False
H070,natural,confirmed_event_001.json,1BgT2gp4Xgx8RK-Ni21WgCbhOC-KhpTr_,confirmed_event_001.json,True,528,2cf639f917fc8b4b72720ca5f8d66065c4bd7d9a24268fa44a97c1f7a7929ddb,84fe2466c1567a054e2169cbdcb2603dc693a618ebb723525079e33eafef038d,4492e9331e69490be8d594ade06a57076c359b27397c2d10d86b14ff6ab1c982,4be05015abb2b2e0392b3520d3b43755bdebb207a455aed9202569caa9234100,68c165b0040f04b0517e5794f07a56a300d8019d6fb4ceef9e70694e1ce56d8c,False,False
H071,normal,confirmed_event_011.json,1lv_kQzSnpNRwKU32p0R3FTsY-3wsIuvL,confirmed_event_011.json,True,560,b233098536b715ee47254af24f4a56244771db3a1a86bcc6a34c9594c4b60f66,66c296a09d314cae516f50e5e8e7c147537ee8be37f72cd8bbd99b55f8ebbc09,b7c446c22ff6ac308b0f5ef6b47fd6d1aa5eed501a6b66d8f5d982771e6a4c7b,c673e88d487538e702008f20ecef8897147640c15091b3509676443854c04e69,48e6d3e05cd4610d324ee7186968d4bcf52498a6448a2b50ccba171d6c514f54,False,False
H072,natural,confirmed_event_016.json,1xTPVxxMNB7GcBfAYgrd8XoWSlJLktMNQ,confirmed_event_016.json,True,540,a784a91ff0ffa5d2ab37ddba89571b9c1d5bd3a0669882870d1ac1b0dfd0d93d,9422780b9f4f4c380f75f5899165c2de39fa53acda1322f2c7c716352767602c,ec9a176a7c9d5567588c0b0d20ae8b21173162d12308eb08e92f7858c3aba270,4971862c4eb44f43112cdb7ab325af55a52d01869d3603e57b069a5ce7a9b78a,42bc4bab51244504ca7ce55642f9bc153196f6035f28e587d0b3fe84063dc440,False,False
H073,natural,engine_card_029.json,1PubH8BZVXzVGhwx8TUXN8XrRQuSszVF-,engine_card_029.json,True,5198,2cfc8d247668d6145b0fd28062101e3d010310f06f9d24d9b4dade7b7d8a4c13,c56c45b90df3a11635dc2ad95cecc634d48f1bf0e0f7517a6911bf5ffd8ce16f,150038c9ce518a7e597fa1e84035e886394fc8b5bf571f294599d3875d6315f7,2d84d48d40b3bc1c31f4ebe8ad68f8ecbb6ab6a59b22795840a287a1905f064a,fad220295307d25faa78f6cdfd5ec15e0d2aebc815b1a97bf215246b1e1efb65,False,False
H074,natural,confirmed_event_003.json,1mv62iqaA9eGQGlDP2qywUDA4TS9Dr2pv,confirmed_event_003.json,True,471,1b8271e25831493db8e1b6d5d234cc5374aa1a4cde0a034d1982d12401422a41,7e21191e25d9588c49ecfea6fa02ce490bcf11bcb076e9e2eb0eabe8bc0b7df7,98adcba44e680383b36b329642592cc98739e491e7935bba2a309cb79ef4433d,2cad9357604c048d1c3f34f9afd8f14bf2b011b13debc00b15938da7b0eb1e71,1428b62cf1bda1d4f5afeaeedc625fbb159dfc165111f298c3f20a38eb85c0e9,False,False
H075,normal,engine_card_010.json,1vvgih2kyarm-mT0oKFvJe85lx49cjbHJ,engine_card_010.json,True,5195,00d7bb9a43a04cb4853b5ba369223ae89aac3d662cc5ec52e96dc742b13c4480,3521c473d6a9dbf21819ffe5547269b935ababa7d51b0412343f391eee6d981b,bea7723f86c032320b206e6a5d99d4e1715f762c9a279dd7afb6830086a9a94c,27557e0cc925657e598335e4bdf368e66d93eba01734c30052c18c3879f28dd1,cae6c9a8dcd00c8138efef0932c197a729d0cc5961a12675b748fff4f025a127,False,False
H076,normal,engine_card_048.json,1-NXxPggMAyJrEq0ibAlfFi0oggr-VfQp,engine_card_048.json,True,5197,0bd0d77fbdb1e083b4bc0d2fec82313de27ae39477ae03763bf8e0b3afcf294c,5f8447737392fa2503c522e93f4e88b344067f045242aabedb14309f7c67aff5,3deb8c25699bc208b0d7c8d85fa49dc005c5f67598771d063889791e620150e3,acb32ba4d9164fa944ed03ceb4ad25dac3b0d740b64c17ca96b5aab43c55934b,33ab103539d9b9bc0c0be6cfe5cbb42c98d993f5a54cee74eea8486b54ca76f0,False,False
H077,normal,engine_card_046.json,1SMwVfGoWznCUFILnpV_hoXdKqsHk98JO,engine_card_046.json,True,5202,4100f338547cabb044b3ca548d84779211e00aed939ba058c24d5b09b1c50b61,81f4fb73af318693e137314a42943d8af506bb23ae46af05fb368ba95e56723c,08faf7e2a0bec33f9b396b0d59213294270a4506696153775dc7fa647c6e71ac,83609b2b879f3b852660a526d18c858ca31beceaae645c3efc5267ab7bb08ff2,ef125f7733ad07435bdb3ee6ebbc2c88280b5003f74be6e9a8d075437c0924d0,False,False
H078,normal,engine_card_019.json,1OnJ6U2WHzP0odWf-l9Tpsx977SNrmJKg,engine_card_019.json,True,5203,62762d9e8f69588b1284636146cc6d102293b452fd1d9b6a9a0b0819ff271d78,33898be926a500fea41e2dae2cf5f4d0839e4a9bee972d4d15ad9329cb5eb32c,2aee78b5001ac0681b04126f971a0c29a20cc61e81f62f19ed37eef536609d68,621fc472888e3c98b0c170d60acb9f79b94db7032ce20d1dcb44bbebcaaed662,93e119e39032d8d658c71edd7a2e5e991f39141597047637925c11856c7f6b35,False,False
H079,normal,engine_card_031.json,1YcnDPcE39j57eezlFfD77eTUxO0HEoUP,engine_card_031.json,True,5203,7331407a3a7470a5b5c0584588e9ff8c7932146bc3529d418c392858eac21bb3,38c862af50e81ed229ca57ad3f7e9d6fe6fa9a4837e7b5201e45a46e5505a71f,3195383ad67afa543c80dbc4b1b85d459647a946ffc07fdf78313a33bb69ae9a,0b2b7902e694e48ea7be69d7ed792c0c2c51ae49f76325af8d64f35f55224bc6,cb704570f60b246b13ecfe980b39843b5bc7323f2f31ae24c8fa93a4033b46d0,False,False
H080,normal,engine_card_053.json,1usyEqzWTOYeNQLr8N9E7UG8bDcv3IHy6,engine_card_053.json,True,5200,1fb1c278857e680b872db1738996c0c427f837272ffe12cc8035d8b994dc5880,a287cb343c10f2268884990dfd793ce592f9fdcfad9bb36d05d3139027cd614e,f963219c9455538cecd0377f4b915cf9baed7d6025b89498f9941415f86a590c,de4ffe04aaa7bddf451e5237fc982fd401e2447520dc27edf072203454a39bbf,8cc9440bb44f546086b658b6e4a760270f0d5bfed997f0ea6e145d1a298ea91a,False,False
H081,normal,engine_card_028.json,1QKsNY4KVnlH7hNMkzsBaptdNFRmyCg22,engine_card_028.json,True,5199,e67878031f60817f4ec3b1d9cba9975357d96059b2e4e8d8f699a00b758095da,e11e64f52a7616da2ea58b9ae3bc5ffd9a302b9f352077734c52669f9831ac54,a2b69a72db1f48566a3e9a0f075156ed6d2957e4af47c18226c1035e9616a6d8,33dec95f5c1735c237a61899a7d5ebdcc1901cee236a744f7758b873c046821c,a7318f89f40f93fb64077952357a4a1f59b6da4856d0943881e17cce3c7123f8,False,False
H082,natural,engine_card_025.json,1iOSfoxC6D3JjFy2jn-QAW2eXi5fYLA4c,engine_card_025.json,True,5202,01942083d2892c6af07a4fca2949a1eaff0cc1a4c3e3a5cd49b1b513c71ac237,ce258f501d13a6bcaab0bb67f7488599a31172413b30d97c72a1f9c10895b5e8,243cebb417c996c565c585eb2b6c4cb4ec0f82182e830844e2ecf54faaec6358,fbc2c10ae90df6cadb24e7768be672dc159a4badc10409c3797f14e7a15fb715,953b6049fb57cddbd99f88f457cab421c492106d39a47ac103e5ed3ca3ec128a,False,False
H083,normal,engine_card_015.json,1C0MojDOucEdtlmUxU2oMdP9OnPB1tBSh,engine_card_015.json,True,5205,4dd7b74e60d66300d923e197a2791e1177813555608f6725e9c6050ff05cf96b,c1fbf27b6fa347873144129bd8181c8f93005271f5b0e84aac2e3583c66c6d07,c7c991111922fd2c3c79b4e489602b8d5939092fe80271ea71db0bb149c1ab95,83ec02d90101528c6603c3e3ceeaae72be101b483bda78c4d6faee696d999e68,6d1e97a34b75c47a08a6e147f1126001cd7f7f241d3fb78900b868def00f430c,False,False
H084,normal,engine_card_038.json,1gAC8ilt93kJEM-BZuthiORONW7MnIRtA,engine_card_038.json,True,5198,2f424290d3895cdac5146c5275d83d0c62e27efece786ee31129759b2e980fd4,ed927e506284b3ab58d8e0e6750bf455c12768f3c9f0340473f4b428b6403f02,d12b38eecd99ede3c967e38f9a26e3bbd361b64fc156379e79ddc8cdcf1a317e,241eccd508cd301e47968d021fa8ecf9168a0dc6326394e3a0b29e3e98a1b277,9856307e276792ddb24ddd1ce12462655c81f11de1d030e744442e366fe9de78,False,False
H085,natural,engine_card_019.json,1d7U3n-Isus02ycCiyboxFIERwFg50zG4,engine_card_019.json,True,5203,5f2028af92154d5933d3f3aa87fc1b48f242e27ffcd1efdb28c082995a850194,2097518166736e9427e8b8109ea73e25981220fb263a0436da0ee5d3eb6a0113,efc35ce96c440c0739d21a831efdb0e51be971271c21b9772c6941ff2a4c7611,687086552c6f496b700f80dd41690fe742245bbd320aa1f96f0ccca29c9a8fd2,ac8985d17bf949f922eb8374c45ef3186746fd1b6a483b94cdf3162e44477873,False,False
H086,natural,engine_card_054.json,19cqixn-V-if8hf0UmyVfEDmfUCTko-O6,engine_card_054.json,True,5174,72699ec3294242e0f3a00cf0a3af3925a54b691f2bfe24afa83669bf35a389cc,be2cb332a359cfe21f13d1f9ba9ff03bf63aa7e2f97fb29b17e09ee825b85272,3b520fd172b97893d0e2de83dd02c48d932364fedd6d51bda797eea939ce91dd,8a04f50d995170103ac0086f8ffb2016efe1769d37f56f301d46bcbd4bedbd92,d57039aab97c2458d357e3a7f6bfdab51852cb6afc4f3907741d493966a60874,False,False
H087,normal,engine_card_059.json,1vaeugirHPZSOOGm3XQtCEmeNzm57YIky,engine_card_059.json,True,5198,420e99983d205ccddd4384d07e414618f8d7ca2aad16cba056cbcd7b3c8916a1,74f038492334102f6c6b75e0b15a45f7fe17ec4c43925b6f6c92c1f13f4ba3b4,766f0f8689deb553a6779ea56bafb1315a31a7158b7ffb36c948e9ec56aa4480,329ba1a7bd399cc7ccc03dcb34ca43016217b4c0f9518e7e0a20465651dd7492,0427abf7eb4f229d77443ef507c02cf37aab21678024c81734ce22d1c71cae9a,False,False
H088,normal,engine_card_060.json,1ma36jZNi-QWROM2rFo0jSyNB_m6zKHje,engine_card_060.json,True,5200,dc362054f63feac9b71382c56f9e1dc06c251a9a03a5d8c10a29b946341276c7,0e03478dd3161adea0127d0763a3e5e7e9af41b4adf7ef0013de07ebe880d66c,e1080fa58548efd5ed75b00ab315e4951678ba15f22f78c6efc37f187e772651,073962119b6609b82899f59adc77d4701cbfb77329246c17a7689083cee3f5c6,a28dce85fe6b145e4b6f406f2dcedefe54f30326f2095f6d19d5f50d4a6361d5,False,False
H089,natural,engine_card_002.json,1BJu2kYJDJLXrmAznvPUHS5SH294Kq-8_,engine_card_002.json,True,5226,c8a07a5e6572c276f171808e978e051f3dee6a23789a23db76f4e839d9fb127c,64438826d57f8a1068d54e6eeb70d32185816b3db93f31a1bb95cf049cd9f53d,5e127b02ba3b8bfc9d240b4c277307eef260cd6356682f50c4fda649bef413ce,fbddd30ed0243ec2198907bfff56b19e1cae64f75c94ad1f0bcc92c0df3b954f,d0adf98121af806ac68b3c849a9fffad8054ffe08d6d0ea4bd033797b1eccb28,False,False
H090,natural,confirmed_event_011.json,1LAK6k9DWy9WWAgTO3HK2EmR9ibSjBaEJ,confirmed_event_011.json,True,492,43053670692e501c54cdecc55a768319ff7c1ee511ad520669bc621832cb9a01,2f00ea9936b409a876a118d6d4cfeb0a67267dc1db33a7bd71e2a55d3777bff1,dd5b859a697fa09037bebee56779337ff019833f921f77a4591fd998450d695a,a9a893605549cd2366073600c50d729d36cd2711423fc5bf04f24ac3d6248dd8,a4f99aacdaa71e9c57490f6fc4273d4d4713707241d460976aeed2db7fcc38d5,False,False
H091,normal,engine_card_003.json,1NvsxhA_KhcmFmbmw1WS2wcdwCpJMgTv4,engine_card_003.json,True,5189,22933f274619f85bfa1eef5b62226f77e8ac035e2c38cbdf3c7a9b9e0a7f110c,eeb4ec6e3bb9d6c9424242606d852901487a4e0fec749e280eb212260d472288,739462442378e681e3d021244e909296e32a10837bcacd8e413d7ba642babd99,8fa60f5e3e5571c6c148c52f7ccd5520d5e13297c6574ebca8def8740fcadf97,af47917786b28e476e4a72e20aa3e9971e6562d2a36c89a1a4bd1b1416e7330a,False,False
H092,natural,engine_card_021.json,1LNKUrF87FhCdq4ivK5WbgZIxA_tmMVxJ,engine_card_021.json,True,5200,d41454427d9dcc437f97b6240ef890ff83f29b18a9d4e8c83c33a077681b999f,3941156b2a7f80a084e5509eafd9c837f844abdb1ad0eaedb81b50ef1826625f,10a9f2a80101931109380e5d1fabac3cb96ec76ca1603ca30d4f0afbd133f1a8,0e3585326245875cac8e9c63a5ea957baec2398f7e5b0fc29de26ed9702eca7b,0ae197a5d763b2fc00f06144cbad9bd8444abed519475a83bb0e6d8b7a59d30f,False,False
H093,normal,engine_card_022.json,1Sc3PfupPrG-XJ1LuVcQYn5i-XOPHUkkj,engine_card_022.json,True,5198,01641ef1175ea6f0f361842f327156cbb330fb599496dec50da7ae26900cdc17,5a26c279d6de078b1c21efaa4ff17f1ac7ba57b87a062e9328b01d7bfa4d8c81,ced146dedd372776e0504e7736159ef5ea09ff79be4abefaed1172c0c83ad43b,65221626de1b7c3402c7555064505da454a2c3746d93752cec32dff25fd65ecf,014701b9fac44f585de47925c2bb8169b5530ca005ec650bf5efae513fa7ed61,False,False
